2345,state2,,,,,,,,,,
2345,event2,The breaking rock releases energy.,,,,,,,,,
2345,state3,,,,,,,,,,
2345,event3,The energy causes seismic waves.,,,,,,,,,
2345,state4,,,,,,,,,,
2345,event4,Two plates next to each other.,,,,,,,,,
2345,state5,,,,,,,,,,
2345,event5,Rocks catch each other.,,,,,,,,,
2345,state6,,,,,,,,,,
2345,event6,Rocks break.,,,,,,,,,
2345,state7,,,,,,,,,,
2345,event7,Plates and rocks start moving.,,,,,,,,,
2345,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2346,SID,PARTICIPANTS,plates,earth,earthquake,tsunamis,vibrations,,,,
2346,LABELED:false,PROMPT:What causes an earthquake to occur?,-=====,-=====,-=====,-=====,-=====,,,,
2346,state1,,,,,,,,,,
2346,event1,Plates in the earth can move slowly.,,,,,,,,,
2346,state2,,,,,,,,,,
2346,event2,If plates in the earth come together.,,,,,,,,,
2346,state3,,,,,,,,,,
2346,event3,The earth can shake.,,,,,,,,,
2346,state4,,,,,,,,,,
2346,event4,Depending on the size and location of the plates.,,,,,,,,,
2346,state5,,,,,,,,,,
2346,event5,The earthquake can be larger or cause tsunamis.,,,,,,,,,
2346,state6,,,,,,,,,,
2346,event6,The vibrations can travel thousands of miles.,,,,,,,,,
2346,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2347,SID,PARTICIPANTS,stress,tectonic plates,earth,,,,,,
2347,LABELED:false,PROMPT:What causes an earthquake to occur?,-=====,-=====,-=====,,,,,,
2347,state1,,,,,,,,,,
2347,event1,Tectonic plates in the Earth are always moving slowly.,,,,,,,,,
2347,state2,,,,,,,,,,
2347,event2,Sometimes they get stuck where they meet.,,,,,,,,,
2347,state3,,,,,,,,,,
2347,event3,This causes stress to build up.,,,,,,,,,
2347,state4,,,,,,,,,,
2347,event4,Finally the stress becomes too much and the plates slide over and under each other.,,,,,,,,,
2347,state5,,,,,,,,,,
2347,event5,This causes the Earth to shake.,,,,,,,,,
2347,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2348,SID,PARTICIPANTS,rocks,plates,seismic waves,pressure,ground,,,,
2348,LABELED:false,PROMPT:What causes an earthquake to occur?,-=====,-=====,-=====,-=====,-=====,,,,
2348,state1,,,,,,,,,,
2348,event1,Two plates or rocks move against each other underground.,,,,,,,,,
2348,state2,,,,,,,,,,
2348,event2,Pressure builds up between the rocks.,,,,,,,,,
2348,state3,,,,,,,,,,
2348,event3,The rocks break along a fault.,,,,,,,,,
2348,state4,,,,,,,,,,
2348,event4,The break causes seismic waves.,,,,,,,,,
2348,state5,,,,,,,,,,
2348,event5,The waves make the ground shake.,,,,,,,,,
2348,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2351,SID,PARTICIPANTS,water,water vapor,water droplets,droplets,clouds,rain,,,
2351,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,-=====,-=====,-=====,,,
2351,state1,,,,,,,,,,
2351,event1,Water evaporates into the atmosphere.,,,,,,,,,
2351,state2,,,,,,,,,,
2351,event2,Water vapor in the atmosphere forms droplets.,,,,,,,,,
2351,state3,,,,,,,,,,
2351,event3,Water droplets form clouds.,,,,,,,,,
2351,state4,,,,,,,,,,
2351,event4,Droplets in clouds get bigger and heavier.,,,,,,,,,
2351,state5,,,,,,,,,,
2351,event5,Gravity causes droplets to fall to the ground as rain.,,,,,,,,,
2351,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2352,SID,PARTICIPANTS,water,vapor,clouds,rain,,,,,
2352,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,-=====,,,,,
2352,state1,,,,,,,,,,
2352,event1,Water is evaporated through lakes and rivers.,,,,,,,,,
2352,state2,,,,,,,,,,
2352,event2,The vapor rises into the sky.,,,,,,,,,
2352,state3,,,,,,,,,,
2352,event3,The vapor forms into clouds.,,,,,,,,,
2352,state4,,,,,,,,,,
2352,event4,The vapor becomes too heavy.,,,,,,,,,
2352,state5,,,,,,,,,,
2352,event5,The vapor falls to the earth as rain.,,,,,,,,,
2352,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2353,SID,PARTICIPANTS,water,clouds,rain,,,,,,
2353,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,,,,,,
2353,state1,,,,,,,,,,
2353,event1,Water enters the atmosphere via condensation.,,,,,,,,,
2353,state2,,,,,,,,,,
2353,event2,Condensation involves water evaporating into the atmosphere.,,,,,,,,,
2353,state3,,,,,,,,,,
2353,event3,Water can enter the atmosphere via transpiration from plants as well.,,,,,,,,,
2353,state4,,,,,,,,,,
2353,event4,The water in the sky condenses to form dense clouds.,,,,,,,,,
2353,state5,,,,,,,,,,
2353,event5,These clouds release water in the form of rain.,,,,,,,,,
2353,state6,,,,,,,,,,
2353,event6,Rain is one form of precipitation.,,,,,,,,,
2353,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2354,SID,PARTICIPANTS,water,water vapor,clouds,rain droplets,rain,precipitation,,,
2354,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,-=====,-=====,-=====,,,
2354,state1,,,,,,,,,,
2354,event1,A body of water is exposed to the sun.,,,,,,,,,
2354,state2,,,,,,,,,,
2354,event2,The water heats up.,,,,,,,,,
2354,state3,,,,,,,,,,
2354,event3,The water is transformed by heat into water vapor.,,,,,,,,,
2354,state4,,,,,,,,,,
2354,event4,The water vapor travels up into the atmosphere.,,,,,,,,,
2354,state5,,,,,,,,,,
2354,event5,Clouds are formed by the water vapor.,,,,,,,,,
2354,state6,,,,,,,,,,
2354,event6,The clouds become heavy with water.,,,,,,,,,
2354,state7,,,,,,,,,,
2354,event7,Rain droplets are formed.,,,,,,,,,
2354,state8,,,,,,,,,,
2354,event8,The rain becomes heavy.,,,,,,,,,
2354,state9,,,,,,,,,,
2354,event9,The rain falls to the ground as precipitation.,,,,,,,,,
2354,state10,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2355,SID,PARTICIPANTS,water,vapor,clouds,rain,droplets,water droplets,,,
2355,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,-=====,-=====,-=====,,,
2355,state1,,,,,,,,,,
2355,event1,The sun heats the ocean.,,,,,,,,,
2355,state2,,,,,,,,,,
2355,event2,The water evaporates from the ocean.,,,,,,,,,
2355,state3,,,,,,,,,,
2355,event3,Water vapor condenses.,,,,,,,,,
2355,state4,,,,,,,,,,
2355,event4,Clouds are formed.,,,,,,,,,
2355,state5,,,,,,,,,,
2355,event5,Heavy water droplets fall to the ground.,,,,,,,,,
2355,state6,,,,,,,,,,
2355,event6,Rain collects and flows back to oceans.,,,,,,,,,
2355,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2356,SID,PARTICIPANTS,water,vapor,tiny droplets,droplets,clouds,condensation,,,
2356,LABELED:false,PROMPT:How does rain occur?,-=====,-=====,-=====,-=====,-=====,-=====,,,
2356,state1,,,,,,,,,,
2356,event1,Water from the tops of bodies of water are turned into vapor using energy from the sun.,,,,,,,,,
2356,state2,,,,,,,,,,
2356,event2,This vapor rises into the atmosphere.,,,,,,,,,
2356,state3,,,,,,,,,,
2356,event3,"The vapor cools down and turns into tiny droplets, which is called condensation.",,,,,,,,,
2356,state4,,,,,,,,,,
2356,event4,These tiny droplets combine to form clouds.,,,,,,,,,
2356,state5,,,,,,,,,,
2356,event5,As more droplets combine the clouds become heavier.,,,,,,,,,
2356,state6,,,,,,,,,,
2356,event6,"The droplets fall to the ground as rain, or snow or hail.",,,,,,,,,
2356,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2357,SID,PARTICIPANTS,food,nutrients,waste,feces,,,,,
2357,LABELED:false,PROMPT:How does the digestive system work?,-=====,-=====,-=====,-=====,,,,,
2357,state1,,,,,,,,,,
2357,event1,Food is pre-digested in the mouth.,,,,,,,,,
2357,state2,,,,,,,,,,
2357,event2,The teeth and saliva break food down.,,,,,,,,,
2357,state3,,,,,,,,,,
2357,event3,The mixture is swallowed.,,,,,,,,,
2357,state4,,,,,,,,,,
2357,event4,The stomach contains acid.,,,,,,,,,
2357,state5,,,,,,,,,,
2357,event5,The stomach acid dissolves food.,,,,,,,,,
2357,state6,,,,,,,,,,
2357,event6,The food passes through as waste.,,,,,,,,,
2357,state7,,,,,,,,,,
2357,event7,The nutrients are collected and used.,,,,,,,,,
2357,state8,,,,,,,,,,
2357,event8,The waste comes out as feces.,,,,,,,,,
2357,state9,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2358,SID,PARTICIPANTS,food,starch,acids,enzymes,,,,,
2358,LABELED:false,PROMPT:How does the digestive system work?,-=====,-=====,-=====,-=====,,,,,
2358,state1,,,,,,,,,,
2358,event1,Food goes into the mouth.,,,,,,,,,
2358,state2,,,,,,,,,,
2358,event2,Teeth chew the food.,,,,,,,,,
2358,state3,,,,,,,,,,
2358,event3,Saliva begins digesting starch.,,,,,,,,,
2358,state4,,,,,,,,,,
2358,event4,The food goes to the stomach.,,,,,,,,,
2358,state5,,,,,,,,,,
2358,event5,The stomach mixes acids and enzymes into the food.,,,,,,,,,
2358,state6,,,,,,,,,,
2358,event6,The food goes to the small intestine.,,,,,,,,,
2358,state7,,,,,,,,,,
2358,event7,More enzyme are in the small intestine.,,,,,,,,,
2358,state8,,,,,,,,,,
2358,event8,Enzymes are sent from the pancreas to the small intestine.,,,,,,,,,
2358,state9,,,,,,,,,,
2358,event9,The food goes to the large instestine.,,,,,,,,,
2358,state10,,,,,,,,,,
2358,event10,Bacteria digest food in the large intestine.,,,,,,,,,
2358,state11,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2359,SID,PARTICIPANTS,food,nutrients,remains,,,,,,
2359,LABELED:false,PROMPT:How does the digestive system work?,-=====,-=====,-=====,,,,,,
2359,state1,,,,,,,,,,
2359,event1,A person eats food.,,,,,,,,,
2359,state2,,,,,,,,,,
2359,event2,The food is chewed and swallowed.,,,,,,,,,
2359,state3,,,,,,,,,,
2359,event3,The  food goes into the stomach and is churned.,,,,,,,,,
2359,state4,,,,,,,,,,
2359,event4,Food is dumped out of the stomach into the upper intestines.,,,,,,,,,
2359,state5,,,,,,,,,,
2359,event5,Nutrients are absorbed in the small intestines as a food flows through.,,,,,,,,,
2359,state6,,,,,,,,,,
2359,event6,The Remains are dumped into the large intestines.,,,,,,,,,
2359,state7,,,,,,,,,,
2359,event7,The remains are moved  through the large intestine into the rectum.,,,,,,,,,
2359,state8,,,,,,,,,,
2359,event8,The person has a bowel movement and the remains exit the body through the anus.,,,,,,,,,
2359,state9,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2360,SID,PARTICIPANTS,food,bile,fecal matter,nutrients,,,,,
2360,LABELED:false,PROMPT:How does the digestive system work?,-=====,-=====,-=====,-=====,,,,,
2360,state1,,,,,,,,,,
2360,event1,Food is chewed in the mouth.,,,,,,,,,
2360,state2,,,,,,,,,,
2360,event2,Saliva and chewing helps to start the digestion process.,,,,,,,,,
2360,state3,,,,,,,,,,
2360,event3,The chewed food is swallowed and moves down the esophagus.,,,,,,,,,
2360,state4,,,,,,,,,,
2360,event4,The food enters the stomach.,,,,,,,,,
2360,state5,,,,,,,,,,
2360,event5,Stomach acid further digests the food.,,,,,,,,,
2360,state6,,,,,,,,,,
2360,event6,The food moves into the small intestine.,,,,,,,,,
2360,state7,,,,,,,,,,
2360,event7,Bile from the liver and pancreas enters the small intestine where it helps with further digestion.,,,,,,,,,
2360,state8,,,,,,,,,,
2360,event8,"Food moves along, entering the large intestine.",,,,,,,,,
2360,state9,,,,,,,,,,
2360,event9,Nutrients are pulled from the food in the intestines.,,,,,,,,,
2360,state10,,,,,,,,,,
2360,event10,The remaining fecal matter is expelled from the body.,,,,,,,,,
2360,state11,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2361,SID,PARTICIPANTS,proteins,water,juices,bile,,,,,
2361,LABELED:false,PROMPT:How does the digestive system work?,-=====,-=====,-=====,-=====,,,,,
2361,state1,,,,,,,,,,
2361,event1,Digestive system makes juices.,,,,,,,,,
2361,state2,,,,,,,,,,
2361,event2,Juices mix with bile.,,,,,,,,,
2361,state3,,,,,,,,,,
2361,event3,Proteins are broken down.,,,,,,,,,
2361,state4,,,,,,,,,,
2361,event4,Small intestines move water.,,,,,,,,,
2361,state5,,,,,,,,,,
2361,event5,Water goes to GI tract.,,,,,,,,,
2361,state6,,,,,,,,,,
2361,event6,Small intestines absorb water.,,,,,,,,,
2361,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2363,SID,PARTICIPANTS,food,weight,energy,,,,,,
2363,LABELED:false,PROMPT:Describe the process of hibernation,-=====,-=====,-=====,,,,,,
2363,state1,,,,,,,,,,
2363,event1,Mammals eat more food during the fall.,,,,,,,,,
2363,state2,,,,,,,,,,
2363,event2,The food helps them to put on weight.,,,,,,,,,
2363,state3,,,,,,,,,,
2363,event3,The animal goes to sleep when the winter arrives.,,,,,,,,,
2363,state4,,,,,,,,,,
2363,event4,The animal's heart rate decreases.,,,,,,,,,
2363,state5,,,,,,,,,,
2363,event5,The animal's body temperature is lowered.,,,,,,,,,
2363,state6,,,,,,,,,,
2363,event6,The animal's metabolism slows down.,,,,,,,,,
2363,state7,,,,,,,,,,
2363,event7,The extra weight is burned as energy while the animal sleeps.,,,,,,,,,
2363,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2364,SID,PARTICIPANTS,breathing,heartrate,metabolism,,,,,,
2364,LABELED:false,PROMPT:Describe the process of hibernation,-=====,-=====,-=====,,,,,,
2364,state1,,,,,,,,,,
2364,event1,The animal's body temperature cools.,,,,,,,,,
2364,state2,,,,,,,,,,
2364,event2,The animal's breathing slows.,,,,,,,,,
2364,state3,,,,,,,,,,
2364,event3,The animal's heartrate slows.,,,,,,,,,
2364,state4,,,,,,,,,,
2364,event4,The animal's metabolism decreases.,,,,,,,,,
2364,state5,,,,,,,,,,
2364,event5,Hibernation can last for several months.,,,,,,,,,
2364,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2367,SID,PARTICIPANTS,energy,,,,,,,,
2367,LABELED:false,PROMPT:Describe the process of hibernation,-=====,,,,,,,,
2367,state1,,,,,,,,,,
2367,event1,In the fall animals eat as much as possible.,,,,,,,,,
2367,state2,,,,,,,,,,
2367,event2,Animals gain weight to store energy for the winter.,,,,,,,,,
2367,state3,,,,,,,,,,
2367,event3,An animal will slow their breathing and other body functions.,,,,,,,,,
2367,state4,,,,,,,,,,
2367,event4,An animal will go into a deep sleep throughout the winter months.,,,,,,,,,
2367,state5,,,,,,,,,,
2367,event5,The animal will use their stored fat to survive the hibernation period.,,,,,,,,,
2367,state6,,,,,,,,,,
2367,event6,At the end of hibernation the animal will begin to wake up over a period of days or weeks.,,,,,,,,,
2367,state7,,,,,,,,,,
2367,event7,The animal's heart rate will increase.,,,,,,,,,
2367,state8,,,,,,,,,,
2367,event8,The animal's breathing rate will increase.,,,,,,,,,
2367,state9,,,,,,,,,,
2367,event9,The animal completely wakes up.,,,,,,,,,
2367,state10,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2368,SID,PARTICIPANTS,weight,food,animal,,,,,,
2368,LABELED:false,PROMPT:Describe the process of hibernation,-=====,-=====,-=====,,,,,,
2368,state1,,,,,,,,,,
2368,event1,Animals like squirrels put on weight to prepare for the cold winter.,,,,,,,,,
2368,state2,,,,,,,,,,
2368,event2,The animal often hides food in preparation as well.,,,,,,,,,
2368,state3,,,,,,,,,,
2368,event3,The animal slows its breathing and lowers body temperature.,,,,,,,,,
2368,state4,,,,,,,,,,
2368,event4,The animal finds a roost and can move every 2-3 weeks.,,,,,,,,,
2368,state5,,,,,,,,,,
2368,event5,Animals awaken in the spring and mate in the may.,,,,,,,,,
2368,state6,,,,,,,,,,
2368,event6,The animal can lose up to 40% of its weight during this process.,,,,,,,,,
2368,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2369,SID,PARTICIPANTS,air,oxygen,red blood cells,carbon dioxide,,,,,
2369,LABELED:false,PROMPT:How do lungs work?,-=====,-=====,-=====,-=====,,,,,
2369,state1,,,,,,,,,,
2369,event1,A person inhales air.,,,,,,,,,
2369,state2,,,,,,,,,,
2369,event2,The air enters the lungs.,,,,,,,,,
2369,state3,,,,,,,,,,
2369,event3,The air enters the alveoli in the lungs.,,,,,,,,,
2369,state4,,,,,,,,,,
2369,event4,Oxygen transfers from the alveoli into red blood cells in capillaries.,,,,,,,,,
2369,state5,,,,,,,,,,
2369,event5,Red blood cells bring carbon dioxide back to the alveoli.,,,,,,,,,
2369,state6,,,,,,,,,,
2369,event6,Carbon dioxide moves from the alveoli to the lungs.,,,,,,,,,
2369,state7,,,,,,,,,,
2369,event7,The lungs exhale the carbon dioxide.,,,,,,,,,
2369,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2370,SID,PARTICIPANTS,oxygen,co2,blood,,,,,,
2370,LABELED:false,PROMPT:How do lungs work?,-=====,-=====,-=====,,,,,,
2370,state1,,,,,,,,,,
2370,event1,The blood absorbs oxygen.,,,,,,,,,
2370,state2,,,,,,,,,,
2370,event2,The blood leaves the lungs.,,,,,,,,,
2370,state3,,,,,,,,,,
2370,event3,The blood is carried to the heart.,,,,,,,,,
2370,state4,,,,,,,,,,
2370,event4,Your heart pumps the blood.,,,,,,,,,
2370,state5,,,,,,,,,,
2370,event5,Oxygen goes to your tissues.,,,,,,,,,
2370,state6,,,,,,,,,,
2370,event6,Cells use oxygen.,,,,,,,,,
2370,state7,,,,,,,,,,
2370,event7,CO2 is produced and absorbed.,,,,,,,,,
2370,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2371,SID,PARTICIPANTS,oxygen,blood,carbon dioxide,,,,,,
2371,LABELED:false,PROMPT:How do lungs work?,-=====,-=====,-=====,,,,,,
2371,state1,,,,,,,,,,
2371,event1,Oxygen passes through the alveoli.,,,,,,,,,
2371,state2,,,,,,,,,,
2371,event2,The oxygen passes through the capillaries.,,,,,,,,,
2371,state3,,,,,,,,,,
2371,event3,Into the blood.,,,,,,,,,
2371,state4,,,,,,,,,,
2371,event4,The oxygen is carried to the heart.,,,,,,,,,
2371,state5,,,,,,,,,,
2371,event5,"The heart pumps the oxygen through the body, to the tissues and organs.",,,,,,,,,
2371,state6,,,,,,,,,,
2371,event6,Carbon dioxide passes from the blood to the alveoli.,,,,,,,,,
2371,state7,,,,,,,,,,
2371,event7,Makes its way out of the body.,,,,,,,,,
2371,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2372,SID,PARTICIPANTS,carbon dioxide,air,oxygen,blood,,,,,
2372,LABELED:false,PROMPT:How do lungs work?,-=====,-=====,-=====,-=====,,,,,
2372,state1,,,,,,,,,,
2372,event1,Air enters the lungs.,,,,,,,,,
2372,state2,,,,,,,,,,
2372,event2,Alveoli remove oxygen from the air.,,,,,,,,,
2372,state3,,,,,,,,,,
2372,event3,The oxygen goes into blood in capillaries.,,,,,,,,,
2372,state4,,,,,,,,,,
2372,event4,Blood leaves the lungs and goes to the heart.,,,,,,,,,
2372,state5,,,,,,,,,,
2372,event5,Carbon dioxide goes from blood into the lungs.,,,,,,,,,
2372,state6,,,,,,,,,,
2372,event6,Carbon dioxide in the lungs is breathed out.,,,,,,,,,
2372,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2374,SID,PARTICIPANTS,air,blood,,,,,,,
2374,LABELED:false,PROMPT:How do lungs work?,-=====,-=====,,,,,,,
2374,state1,,,,,,,,,,
2374,event1,Air is brought in through the mouth and nose.,,,,,,,,,
2374,state2,,,,,,,,,,
2374,event2,The air passes into the lungs.,,,,,,,,,
2374,state3,,,,,,,,,,
2374,event3,The air goes into the bronchial tubes.,,,,,,,,,
2374,state4,,,,,,,,,,
2374,event4,The air passes through the bloodstream.,,,,,,,,,
2374,state5,,,,,,,,,,
2374,event5,The enriched blood flows through the body.,,,,,,,,,
2374,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2375,SID,PARTICIPANTS,homes,plant food sources,animals,prey,,,,,
2375,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,-=====,-=====,-=====,,,,,
2375,state1,,,,,,,,,,
2375,event1,Forest fires drive animals from their homes because of the high heat.,,,,,,,,,
2375,state2,,,,,,,,,,
2375,event2,The fires destroy homes above the ground in trees and bushes.,,,,,,,,,
2375,state3,,,,,,,,,,
2375,event3,The fires drive animals who live in burrows above ground.,,,,,,,,,
2375,state4,,,,,,,,,,
2375,event4,The fires also burn up plant food sources.,,,,,,,,,
2375,state5,,,,,,,,,,
2375,event5,The fires drive away prey that predators depend on for food.,,,,,,,,,
2375,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2376,SID,PARTICIPANTS,animals,,,,,,,,
2376,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,,,,,,,,
2376,state1,,,,,,,,,,
2376,event1,Forest fires can burn animals to death.,,,,,,,,,
2376,state2,,,,,,,,,,
2376,event2,Forest fires can cause animals to suffocate.,,,,,,,,,
2376,state3,,,,,,,,,,
2376,event3,Forest fires eliminate food sources.,,,,,,,,,
2376,state4,,,,,,,,,,
2376,event4,Forest fires reduce available habitat.,,,,,,,,,
2376,state5,,,,,,,,,,
2376,event5,Animals struggle to survive from fewer resources.,,,,,,,,,
2376,state6,,,,,,,,,,
2376,event6,Fewer animals are available to breed.,,,,,,,,,
2376,state7,,,,,,,,,,
2376,event7,The animal population suffers.,,,,,,,,,
2376,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2377,SID,PARTICIPANTS,homes for fauna,animals,forest fire,fire,,,,,
2377,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,-=====,-=====,-=====,,,,,
2377,state1,,,,,,,,,,
2377,event1,A forest fire is started in a wooded area.,,,,,,,,,
2377,state2,,,,,,,,,,
2377,event2,The fire spreads among dry and dead vegetation.,,,,,,,,,
2377,state3,,,,,,,,,,
2377,event3,The fire engulfs everything in sight.,,,,,,,,,
2377,state4,,,,,,,,,,
2377,event4,The homes for fauna go up in flames.,,,,,,,,,
2377,state5,,,,,,,,,,
2377,event5,The animals who are unable to escape are killed.,,,,,,,,,
2377,state6,,,,,,,,,,
2377,event6,Everything else in the are is consumed and left barren and covered in smoke.,,,,,,,,,
2377,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2378,SID,PARTICIPANTS,habitats,animals,fires,,,,,,
2378,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,-=====,-=====,,,,,,
2378,state1,,,,,,,,,,
2378,event1,Fires can cause lots of destruction.,,,,,,,,,
2378,state2,,,,,,,,,,
2378,event2,Habitats can be lost completely.,,,,,,,,,
2378,state3,,,,,,,,,,
2378,event3,Animals have no place to live.,,,,,,,,,
2378,state4,,,,,,,,,,
2378,event4,Sources of food and water can be lost.,,,,,,,,,
2378,state5,,,,,,,,,,
2378,event5,Animals will have to travel elsewhere to live.,,,,,,,,,
2378,state6,,,,,,,,,,
2378,event6,Animals can perish due to the intense heat.,,,,,,,,,
2378,state7,,,,,,,,,,
2378,event7,Some fires can even outpace vehicles.,,,,,,,,,
2378,state8,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2379,SID,PARTICIPANTS,vegetation communities,species,animals,,,,,,
2379,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,-=====,-=====,,,,,,
2379,state1,,,,,,,,,,
2379,event1,Fires destroy vegetation communities.,,,,,,,,,
2379,state2,,,,,,,,,,
2379,event2,Burn many species.,,,,,,,,,
2379,state3,,,,,,,,,,
2379,event3,It may take hundreds of years for forests to regrow.,,,,,,,,,
2379,state4,,,,,,,,,,
2379,event4,Forests are vulnerable to human invasion.,,,,,,,,,
2379,state5,,,,,,,,,,
2379,event5,Animals will be forced out of their communities.,,,,,,,,,
2379,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2380,SID,PARTICIPANTS,wildlife,shelter,,,,,,,
2380,LABELED:false,PROMPT:Describe how forest fires can negatively affect animals,-=====,-=====,,,,,,,
2380,state1,,,,,,,,,,
2380,event1,Smoke and fire can kill wildlife before they are able to escape.,,,,,,,,,
2380,state2,,,,,,,,,,
2380,event2,Animals that do survive can still become very sick.,,,,,,,,,
2380,state3,,,,,,,,,,
2380,event3,The fire may damage any shelter the animals had.,,,,,,,,,
2380,state4,,,,,,,,,,
2380,event4,The fire will also limit food sources.,,,,,,,,,
2380,state5,,,,,,,,,,
2380,event5,Make certain animals more vulnerable to predators.,,,,,,,,,
2380,state6,,,,,,,,,,
2380,event6,Water sources could be altered or become inaccessible.,,,,,,,,,
2380,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2381,SID,PARTICIPANTS,pollutants,water,,,,,,,
2381,LABELED:false,PROMPT:How does a water purifier work?,-=====,-=====,,,,,,,
2381,state1,,,,,,,,,,
2381,event1,Water goes from a pipe into the water purifier.,,,,,,,,,
2381,state2,,,,,,,,,,
2381,event2,The water goes through a filter inside the purifier.,,,,,,,,,
2381,state3,,,,,,,,,,
2381,event3,"The filter may be activated carbon, reverse osmosis, ion exchange, or distilliation.",,,,,,,,,
2381,state4,,,,,,,,,,
2381,event4,The filter is like a strainer.,,,,,,,,,
2381,state5,,,,,,,,,,
2381,event5,The water goes out of the purifier.,,,,,,,,,
2381,state6,,,,,,,,,,
2381,event6,The filters have removed pollutants from the water.,,,,,,,,,
2381,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2382,SID,PARTICIPANTS,water,chemicals,,,,,,,
2382,LABELED:false,PROMPT:How does a water purifier work?,-=====,-=====,,,,,,,
2382,state1,,,,,,,,,,
2382,event1,You pour water in the purifier.,,,,,,,,,
2382,state2,,,,,,,,,,
2382,event2,The water runs through the filter.,,,,,,,,,
2382,state3,,,,,,,,,,
2382,event3,The filter takes out all of the chemicals in the water.,,,,,,,,,
2382,state4,,,,,,,,,,
2382,event4,The water appears in the bottom of the pitcher.,,,,,,,,,
2382,state5,,,,,,,,,,
2382,event5,The water is poured into a glass.,,,,,,,,,
2382,state6,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2384,SID,PARTICIPANTS,bacteria,viruses,water,,,,,,
2384,LABELED:false,PROMPT:How does a water purifier work?,-=====,-=====,-=====,,,,,,
2384,state1,,,,,,,,,,
2384,event1,Water that is impure contains objects and bacteria.,,,,,,,,,
2384,state2,,,,,,,,,,
2384,event2,Water is pre-filtered through smaller and smaller filters.,,,,,,,,,
2384,state3,,,,,,,,,,
2384,event3,Water can be sucked through reverse-osmosis filters in very small molecules.,,,,,,,,,
2384,state4,,,,,,,,,,
2384,event4,The water that passes through is very close to pure.,,,,,,,,,
2384,state5,,,,,,,,,,
2384,event5,"The water that comes out is free of bacteria, viruses, pesticides and other unwanted substances.",,,,,,,,,
2384,state6,,,,,,,,,,
2384,event6,The water is ultimately safe to use.,,,,,,,,,
2384,state7,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2385,SID,PARTICIPANTS,purified water,water,minerals,bacteria,,,,,
2385,LABELED:false,PROMPT:How does a water purifier work?,-=====,-=====,-=====,-=====,,,,,
2385,state1,,,,,,,,,,
2385,event1,Water passes into the sediment filter.,,,,,,,,,
2385,state2,,,,,,,,,,
2385,event2,Small particles such as dirt are removed.,,,,,,,,,
2385,state3,,,,,,,,,,
